step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,block_x,block_y,block_z
74,-0.42198866666466284,1.0468212087694662,-0.9651501441211686,1.4017226357254242,1.8805274465815989,1.0353114841936675,-1.6262262006676012,0.9974977389196158,0.7714839771437961,-0.38206345653179996,0.2849046660785944
75,-0.42502792529848576,1.0478925427349615,-0.9662820414006652,1.4069305200250317,1.8799680894507558,1.0353636564866164,-1.6285574936798624,0.9996226387991309,0.7714855807012131,-0.38206329756057184,0.2849046640059296
76,-0.42607777423807136,1.0478533035711344,-0.9661772997191863,1.404478161150194,1.8821065176218033,1.0356032811526288,-1.6265808417842966,1.0,0.7714867139942232,-0.382063185209847,0.2849046629550176
77,-0.42356968917487214,1.048889124346816,-0.9662631015675971,1.402420623828756,1.8798423600313436,1.0354994382233937,-1.627658885833674,0.998502592434168,0.7714875149357605,-0.382063105807322,0.28490466242612417
78,-0.42674900366988416,1.0475603488643432,-0.9658321542961131,1.4027152444576187,1.8786804680459017,1.037610242242288,-1.6282654362896427,0.9985976429237724,0.7714880809923882,-0.3820630496904714,0.2849046621609387
79,-0.4214210540804105,1.0475977250411634,-0.9685949033411415,1.3986357422111937,1.8754802790868834,1.036632764234489,-1.6285605441445177,0.9987210595782996,0.7714884810468968,-0.3820630100304873,0.28490466202822556
80,-0.4131351686152237,1.0459460706231056,-0.9722657953587227,1.3960475031913548,1.8829160999422203,1.0270257883102638,-1.6223616555577287,0.9996220428712964,0.7714887637812445,-0.3820629820012091,0.2849046619618724
81,-0.41622273110952307,1.051044600313477,-0.9738368324886582,1.40020445284747,1.8873563120058574,1.0259198861967442,-1.6235410045542866,1.0,0.7714889636008202,-0.38206296219180697,0.2849046619287135
82,-0.4155146826511933,1.0463218118150035,-0.9717234994872478,1.3980047327642422,1.8838031965571893,1.0244987764799913,-1.622602150255066,0.9992180037994981,0.771489104821247,-0.3820629481917164,0.28490466191214714
83,-0.41682935835031404,1.046033398139041,-0.9747261237203896,1.3968847898081156,1.8838999352192227,1.0243279623862498,-1.620118235607956,1.0,0.7714892046273324,-0.38206293829729615,0.28490466190387137
84,-0.41611556747500456,1.0441975408807034,-0.9728945978165829,1.3972527985341607,1.8839870102954632,1.0242912578404089,-1.6238991881460656,1.0,0.7714892751642586,-0.3820629313045161,0.28490466189973757
85,-0.41585762317111424,1.0471520053998293,-0.9711910699474177,1.3959656759971166,1.8817052732031887,1.0227987874633486,-1.6227091133221716,1.0,0.7714893250155077,-0.38206292636244044,0.2849046618976726
86,-0.4161226188252664,1.0449837213974977,-0.9709814103999664,1.3972518371180402,1.8849893503112178,1.0222156533973665,-1.6233970423029755,1.0,0.7714893602473665,-0.3820629228696793,0.28490466189664126
87,-0.4152209326884883,1.0443824423411106,-0.9705680815778481,1.3970559218775276,1.887020142585189,1.0260824647602687,-1.6228183888382899,1.0,0.7714893851471213,-0.382062920401206,0.2849046618961261
88,-0.4162697682603716,1.0469779325513981,-0.9702200291106295,1.394338425801516,1.8837386355797643,1.0269611164054624,-1.6248624461625285,1.0,0.7714894027447674,-0.382062918656638,0.28490466189586894
89,-0.41549238856174264,1.0476108823868977,-0.970033625916341,1.3946241800372694,1.887072161461904,1.025081032646813,-1.6253260183880422,0.997628425893724,0.7714894151817236,-0.3820629174236825,0.2849046618957403
90,-0.40789305971486595,1.0442756698982936,-0.9716328525652614,1.396195668097893,1.881144374010783,1.0294489572113013,-1.6208636806078247,1.0,0.771489423971415,-0.38206291655230373,0.2849046618956761
91,-0.4147598081602863,1.0460196586098671,-0.9707590655689718,1.3988653070159167,1.8861894854234147,1.0279888854937242,-1.6222299935671243,0.9971215296776891,0.7714894301834391,-0.3820629159364661,0.28490466189564406
92,-0.41372824206299635,1.046165786653199,-0.9682245635354755,1.396365625103158,1.8831641662456067,1.0281695655018375,-1.62169296418467,0.9979164974089265,0.7714894345737232,-0.382062915501229,0.2849046618956281
93,-0.4141565165881821,1.0416421048910582,-0.9697895223003798,1.3953452421274883,1.8793497227641132,1.026664846341256,-1.6222782597901375,1.0,0.7714894376765116,-0.38206291519362967,0.28490466189562014
94,-0.4166272759410132,1.0443769698167786,-0.9690276124575621,1.3966256347516903,1.8792025072869274,1.0266564853968734,-1.6234065873052839,1.0,0.7714894398693759,-0.38206291497623684,0.2849046618956163
95,-0.41691110334496645,1.0485509922051142,-0.9679818693954636,1.3976204867881656,1.8809587097986338,1.0272605218238122,-1.6256926153581446,1.0,0.77148944141916,-0.38206291482259686,0.2849046618956141
96,-0.41462574805800245,1.046575178047904,-0.9665871048514315,1.3967013729771667,1.8806447460644682,1.028823015110079,-1.623234432856433,1.0,0.771489442514454,-0.3820629147140133,0.2849046618956137
97,-0.4184702540022677,1.0499153973140887,-0.967228592592835,1.4000751957912974,1.8822890977108269,1.0281809781909201,-1.6224056412900159,0.9999316273813248,0.7714894432885417,-0.38206291463727304,0.2849046618956134
98,-0.4209598028812457,1.0494359110332594,-0.9667092007055355,1.4026721943802323,1.880946167697924,1.0273466395509554,-1.6270412651430695,1.0,0.7714894438356203,-0.38206291458303776,0.2849046618956133
99,-0.4177365335621463,1.051112366465843,-0.9650811678919021,1.4017870506054837,1.8770887521008832,1.028252213437062,-1.624307852007785,1.0,0.7714894442222622,-0.38206291454470725,0.28490466189561325
100,-0.41265909691341274,1.0473649681020236,-0.9641547017320091,1.3967942030447815,1.8603934683861607,1.0330319145124054,-1.6191667858417718,0.9977081610379815,0.7714894444955175,-0.38206291451761776,0.28490466189561325
101,-0.4185434275951048,1.0493762954490475,-0.9637794287605207,1.3997980943006265,1.8643622208280284,1.0347893432169584,-1.6215581041262819,1.0,0.7714894446886377,-0.38206291449847263,0.2849046618956132
102,-0.4133901150396614,1.0453475860472283,-0.9618343519505523,1.39956746125577,1.8667880892743631,1.0359276021852395,-1.6190827504606236,0.9981356200736762,0.7714894448251237,-0.3820629144849421,0.2849046618956132
103,-0.41791995311626307,1.0466139514649795,-0.9628814163963532,1.4027166331697924,1.8674947646864961,1.0306382179403175,-1.6206900993287316,1.0,0.7714894449215837,-0.38206291447537943,0.2849046618956132
104,-0.4176751825925027,1.0446065829653446,-0.964833452493821,1.4063380740469051,1.8635664142575712,1.0305830775121128,-1.6203090372520383,0.9998191162061691,0.7714894449897556,-0.3820629144686211,0.2849046618956132
105,-0.41954011695397386,1.046355229144435,-0.9649714930446008,1.4052405641335852,1.8634763578623097,1.0319657686894264,-1.6211715807338347,1.0,0.7714894450379353,-0.38206291446384477,0.2849046618956132
106,-0.4169324262903691,1.0476744568184988,-0.9656073428822074,1.4045900058921879,1.8646508947525657,1.0308332369680475,-1.6204393216134436,1.0,0.7714894450719864,-0.3820629144604689,0.2849046618956132
107,-0.4182709583541482,1.0443206144598283,-0.964794956181957,1.4041324786429423,1.8609373020972728,1.0322767958204684,-1.6207967671895802,1.0,0.7714894450960514,-0.38206291445808316,0.2849046618956132
108,-0.417010075590558,1.0453295383606018,-0.9652496883600846,1.4008901561892648,1.860666104870446,1.0332340403428608,-1.6198603237414582,0.9992917200726271,0.7714894451130592,-0.38206291445639695,0.2849046618956132
109,-0.41748154491405437,1.0472602915195892,-0.964036305752272,1.4014015227412466,1.8607522547097488,1.0336739096268426,-1.624701755556656,0.9976792585380078,0.771489445125079,-0.38206291445520524,0.2849046618956132
110,-0.42204516191406616,1.0475832868918622,-0.9750529459561225,1.3916040515313925,1.8916434487583704,1.0281792641973215,-1.6250509845586407,0.9982027215478421,0.7714894451335735,-0.38206291445436286,0.2849046618956132
111,-0.42238666682974224,1.048501157302687,-0.9725034682406654,1.3938549403170226,1.8917555052319266,1.0297270004167527,-1.6283554741980157,0.9980080915170908,0.7714894451395775,-0.38206291445376755,0.2849046618956132
112,-0.4230826815466071,1.045887153659021,-0.9739154988650758,1.3944376653099329,1.8933383800239854,1.0275514408836135,-1.6296306176249573,0.9988345838307738,0.7714894451438208,-0.38206291445334706,0.2849046618956132
113,-0.4237849875879572,1.0486684768232193,-0.9744822843811689,1.3952407682424166,1.89550477091137,1.0284157117044685,-1.624412945435263,0.997528012053609,0.7714894451468193,-0.38206291445304985,0.2849046618956132
114,-0.4215267398870298,1.046983637949106,-0.9730344002122994,1.3934516796665668,1.8947951141802155,1.0313790394173599,-1.6292364188698292,1.0,0.7714894451489386,-0.3820629144528397,0.2849046618956132
115,-0.4257387182943426,1.0486116557195173,-0.9716770748731693,1.3926573363031791,1.893577399566204,1.0258508666008637,-1.6267708562116936,0.9996229367630483,0.7714894451504364,-0.38206291445269125,0.2849046618956132
116,-0.4215955222198236,1.0474709254880252,-0.9701414508264588,1.3884573365696775,1.8914037095874228,1.0300616472156763,-1.6264115901969725,1.0,0.7714894451514948,-0.3820629144525864,0.2849046618956132
117,-0.42499119071927727,1.0504139792117357,-0.9717760024663574,1.3889298191807942,1.8911264469184492,1.0296202729617057,-1.6275930056373291,1.0,0.7714894451522427,-0.3820629144525122,0.2849046618956132
118,-0.4207332729761268,1.0485414443967052,-0.9688953859950729,1.389403476856058,1.8906065665636111,1.030133467727925,-1.6279095651468765,1.0,0.7714894451527716,-0.3820629144524598,0.2849046618956132
119,-0.4189153757655042,1.046203512140083,-0.9684676981367215,1.389287786449583,1.8896308528108392,1.0336681405752184,-1.6263085632132932,1.0,0.7714894451531455,-0.38206291445242274,0.2849046618956132
120,-0.40749649515403147,1.0480775606320565,-0.9660604893998921,1.408390590639715,1.8774433234561998,1.0286590151860096,-1.6190512125921717,1.0,0.7714894451534099,-0.3820629144523966,0.2849046618956132
121,-0.4036782100990633,1.0474290082803763,-0.9653441232486845,1.405060245199024,1.8764239179591513,1.0353488576150587,-1.619501352932994,0.9983071281044483,0.7714894451535965,-0.382062914452378,0.2849046618956132
122,-0.40604906828590903,1.04968927726616,-0.9701001355626964,1.4029373315814062,1.876791545435699,1.0289723833814786,-1.6205217333601785,1.0,0.7714894451537285,-0.38206291445236507,0.2849046618956132
123,-0.4033284293471518,1.0475722254065103,-0.969663726571909,1.404777268387618,1.8799867997977164,1.0290935334655862,-1.6202286919491022,1.0,0.7714894451538217,-0.3820629144523558,0.2849046618956132
124,-0.40420659690850563,1.0467710245569752,-0.9713659330573718,1.4016471111479745,1.8799055845554142,1.0279582008278392,-1.6214622112938124,1.0,0.7714894451538876,-0.38206291445234936,0.2849046618956132
125,-0.406287336366913,1.0468552082823368,-0.9696553578084603,1.4048668937348319,1.8812696922137782,1.028589535738188,-1.6228077122119964,1.0,0.771489445153934,-0.3820629144523444,0.2849046618956132
126,-0.40551688134758307,1.0469488233794195,-0.9692392100344436,1.4051642917880423,1.880940513472194,1.02849196351724,-1.624268589575609,0.9999895515668392,0.7714894451539669,-0.38206291445234164,0.2849046618956132
127,-0.4076138346892273,1.045146732760577,-0.9684045359957456,1.4040330254864988,1.880383623639851,1.029333074522155,-1.622895290068228,1.0,0.7714894451539906,-0.38206291445233886,0.2849046618956132
128,-0.40556898533694313,1.0456971289843457,-0.9706243725235714,1.4036117115777842,1.8778978204007795,1.028599318043116,-1.6234569691731386,0.9988123557225467,0.7714894451540072,-0.38206291445233626,0.2849046618956132
129,-0.4023026056668416,1.0459311667270526,-0.9688871053238709,1.3980226791984878,1.874283844922437,1.0294379207647157,-1.62393372727813,0.9982476545065642,0.7714894451540183,-0.38206291445233626,0.2849046618956132
130,-0.41126672969044875,1.0520459558295363,-0.9650592329224419,1.399103097269669,1.8850601823389979,1.0408924145692193,-1.6318888470886208,0.9988650953359008,0.7714894451540263,-0.38206291445233626,0.2849046618956132
131,-0.4112283061650698,1.0522748703579747,-0.9656281326524588,1.399063358736697,1.8890371591092,1.0376670966640913,-1.632361472306015,0.9991776594851017,0.7714894451540318,-0.38206291445233626,0.2849046618956132
132,-0.4146423419541277,1.0506387020194095,-0.9647253633069627,1.4051406836810882,1.8861425039478046,1.0377991995853404,-1.6331052936714703,1.0,0.7714894451540374,-0.38206291445233626,0.2849046618956132
133,-0.4102764161033734,1.0478715841311368,-0.9662401094911749,1.3992530781844346,1.8881497540819183,1.0345362574304895,-1.6320953930664077,0.9978526735378505,0.7714894451540408,-0.38206291445233626,0.2849046618956132
134,-0.40991329267671495,1.0523719785556949,-0.9662997479422777,1.3987109463166032,1.887862211002527,1.0338282526601499,-1.632302677059837,0.9991905315263272,0.7714894451540408,-0.38206291445233626,0.2849046618956132
135,-0.4105303491601088,1.0480427460623702,-0.969480582790753,1.397984543025716,1.8837079999567188,1.0349553079629579,-1.6329239386276106,0.9988074095215201,0.7714894451540408,-0.38206291445233626,0.2849046618956132
136,-0.4058426790638734,1.049131079784301,-0.9666784565113924,1.3968032830859176,1.8829614365521639,1.0348961960861711,-1.630209615496943,0.996549200585425,0.7714894451540408,-0.38206291445233626,0.2849046618956132
137,-0.409807986882984,1.0507185775873182,-0.9660630440750501,1.3976697326583272,1.8848352469590521,1.0323653382214828,-1.6324223831970346,0.9987800564339161,0.7714894451540408,-0.38206291445233626,0.2849046618956132
